,PCA1,PCA2
0,-6.104558877166131,-0.4331858565866503
1,-0.14824027689914118,-1.2576921644507422
2,-3.9856432284554573,0.39626980402030126
3,0.5206894671589973,-1.0886582943141183
4,0.4634602887629431,2.485745368372755
5,0.9353318567860754,4.750746783077802
6,1.5004725953480889,-2.1389187841407407
7,-3.4432415231121047,1.4718478377475794
8,0.4257283536268158,-2.35963527361461
9,-0.25872300407787496,-0.3765504618414907
10,0.1569993761744158,-1.7766833367884376
11,1.360773327789968,-2.024448493714228
12,-3.0969344360923854,0.004073618555995206
13,0.3018139023026253,-0.39956122523220805
14,-0.4758306347779965,-2.1013125858948167
15,-1.2725011496463932,-0.32024600799796865
16,-0.40339259937054334,-0.29431620948857307
17,1.3599334954040594,-1.8254472378319326
18,-0.3436969807732983,-1.373399141862063
19,0.4010331624497769,-1.2780811163817085
20,-5.794861601111053,-1.0887795576143453
21,1.3283304001076877,-1.0454198563386963
22,1.7792705601397032,-2.106852373389125
23,0.36525689066860606,-2.7486414988605605
24,1.1410122715718483,-1.329343092066608
25,-0.10601094100809995,-1.006971245849826
26,0.5634221856235849,-1.1132772787290253
27,-0.4188002598840375,-0.9511784585353499
28,-0.4930016304534746,-1.7812839660478048
29,0.38927490635478723,-0.9585037041878455
30,1.077364684518272,1.3342383274457548
31,0.34017897427739685,0.5213464250928413
32,-1.3776452978806801,-0.058102897344739106
33,0.31237722481493674,-0.989582105735397
34,-0.1442560197247982,0.48131269177668656
35,-2.54097321431224,3.6963837805062285
36,-3.7870730725498563,2.4141580714998825
37,-0.7211481336707432,2.837208759943511
38,-0.23074189595636577,2.169682757487193
39,0.3198356880611898,2.1992315493107015
40,-1.9137874844581355,-0.5736308960625427
41,-0.3907510861757775,-2.3504978239391336
42,0.8988843277973876,-2.8147267536559637
43,-0.3110302723716334,-0.016808819075005397
44,-3.534541866848668,2.677968190251364
45,-0.4570720799813348,1.1651782303371008
46,0.10175718211903456,-1.6675773404086587
47,1.2219556377502276,-2.4857633225048787
48,1.128012374693485,0.8661038059221922
49,0.24840266691933652,-1.3060691761772198
50,0.4527067824859204,-0.7082702386046974
51,1.0286427224132932,-1.1057898960392027
52,0.10597460324722804,-1.3471782430784376
53,-0.2006404702066451,-1.4015051583887757
54,0.23245568469204717,1.6650872861196235
55,1.4775460795477826,-1.8935433399844397
56,-2.3248954509373707,1.9270048839396365
57,2.8388901100272013,0.3919820980336045
58,1.7517682553854008,-1.4828763171954185
59,-6.116350121873854,-0.19385006668954655
60,1.2898133069975892,-1.2537688495219044
61,1.2023127811405676,0.2309968066740202
62,-6.129450674199991,-0.4018873298129944
63,-1.0627629448575497,-0.5417687172694493
64,-2.859667901554692,2.1213306701659658
65,1.1690993866375825,1.9082976548383135
66,-5.922047972055407,-1.2116777044776457
67,0.402858499120204,0.3009796931494985
68,-0.5517481512439084,0.21428153914809842
69,-0.15684260746068623,0.9707189707481773
70,-3.0727047082931516,1.602409547579272
71,1.194015797786792,-0.4016584961908395
72,-6.047817406141714,-0.026488985590831255
73,-0.28107784784000134,-0.4124711079399225
74,0.12276899096594092,-1.2158215536736694
75,-0.9893342970771349,-0.28986809966435123
76,-0.5767161013306463,-0.7581803345630207
77,-0.007493530041770708,-1.9239060007000406
78,1.502294937665423,-1.4185077515202114
79,0.19843456564979853,2.121278746685385
80,-0.28400731635415993,-1.7474953990004876
